"Time","Left.Basal.Forebrain"
-31.47,423.464112573336
-31.46,423.455476234392
-31.45,423.446820761712
-31.44,423.438165289032
-31.43,423.429509816353
-31.42,423.420854343673
-31.41,423.412198870993
-31.4,423.403543398313
-31.39,423.394887925633
-31.38,423.386232452953
-31.37,423.377576980273
-31.36,423.368912034207
-31.35,423.360236490737
-31.34,423.351560947268
-31.33,423.342885403798
-31.32,423.334209860329
-31.31,423.325534316859
-31.3,423.316858773389
-31.29,423.30818322992
-31.28,423.29950768645
-31.27,423.290832142981
-31.26,423.282139023993
-31.25,423.273443648169
-31.24,423.264748272345
-31.23,423.256052896521
-31.22,423.247357520697
-31.21,423.238662144872
-31.2,423.229966769048
-31.19,423.221271393224
-31.18,423.2125760174
-31.17,423.203874755922
-31.16,423.195159788025
-31.15,423.186444820128
-31.14,423.177729852232
-31.13,423.169014884335
-31.12,423.160299916438
-31.11,423.151584948541
-31.1,423.142869980644
-31.09,423.134155012747
-31.08,423.12544004485
-31.07,423.116711249167
-31.06,423.107976931306
-31.05,423.099242613445
-31.04,423.090508295584
-31.03,423.081773977722
-31.02,423.073039659861
-31.01,423.064305342
-31,423.055571024139
-30.99,423.046836706278
-30.98,423.038099927152
-30.97,423.029346503242
-30.96,423.020593079333
-30.95,423.011839655424
-30.94,423.003086231514
-30.93,422.994332807605
-30.92,422.985579383695
-30.91,422.976825959786
-30.9,422.968072535877
-30.89,422.959319111967
-30.88,422.950555446383
-30.87,422.941783162128
-30.86,422.933010877874
-30.85,422.924238593619
-30.84,422.915466309365
-30.83,422.90669402511
-30.82,422.897921740856
-30.81,422.889149456601
-30.8,422.880377172347
-30.79,422.871604888092
-30.78,422.862814786987
-30.77,422.854023889858
-30.76,422.845232992728
-30.75,422.836442095598
-30.74,422.827651198469
-30.73,422.818860301339
-30.72,422.810069404209
-30.71,422.80127850708
-30.7,422.79248760995
-30.69,422.783689891856
-30.68,422.774880631067
-30.67,422.766071370279
-30.66,422.75726210949
-30.65,422.748452848702
-30.64,422.739643587913
-30.63,422.730834327125
-30.62,422.722025066337
-30.61,422.713215805548
-30.6,422.70440654476
-30.59,422.695583053826
-30.58,422.686755680321
-30.57,422.677928306816
-30.56,422.66910093331
-30.55,422.660273559805
-30.54,422.6514461863
-30.53,422.642618812795
-30.52,422.633791439289
-30.51,422.624964065784
-30.5,422.616133122952
-30.49,422.607287889376
-30.48,422.5984426558
-30.47,422.589597422224
-30.46,422.580752188648
-30.45,422.571906955073
-30.44,422.563061721497
-30.43,422.554216487921
-30.42,422.545371254345
-30.41,422.536526020769
-30.4,422.527669976296
-30.39,422.518807136979
-30.38,422.509944297662
-30.37,422.501081458344
-30.36,422.492218619027
-30.35,422.48335577971
-30.34,422.474492940392
-30.33,422.465630101075
-30.32,422.456767261758
-30.31,422.447903932122
-30.3,422.439023743054
-30.29,422.430143553986
-30.28,422.421263364917
-30.27,422.412383175849
-30.26,422.403502986781
-30.25,422.394622797713
-30.24,422.385742608645
-30.23,422.376862419577
-30.22,422.367982230508
-30.21,422.35909447875
-30.2,422.350197197561
-30.19,422.341299916372
-30.18,422.332402635183
-30.17,422.323505353994
-30.16,422.314608072805
-30.15,422.305710791615
-30.14,422.296813510426
-30.13,422.287916229237
-30.12,422.279018948048
-30.11,422.270107246606
-30.1,422.261193132543
-30.09,422.25227901848
-30.08,422.243364904418
-30.07,422.234450790355
-30.06,422.225536676292
-30.05,422.21662256223
-30.04,422.207708448167
-30.03,422.198794334104
-30.02,422.189875731046
-30.01,422.180945044952
-30,422.172014358858
-29.99,422.163083672763
-29.98,422.154152986669
-29.97,422.145222300575
-29.96,422.136291614481
-29.95,422.127360928386
-29.94,422.118430242292
-29.93,422.109499556198
-29.92,422.100557696655
-29.91,422.091610700943
-29.9,422.082663705231
-29.89,422.07371670952
-29.88,422.064769713808
-29.87,422.055822718096
-29.86,422.046875722384
-29.85,422.037928726673
-29.84,422.028981730961
-29.83,422.020033142091
-29.82,422.011070100725
-29.81,422.00210705936
-29.8,421.993144017994
-29.79,421.984180976628
-29.78,421.975217935262
-29.77,421.966254893897
-29.76,421.957291852531
-29.75,421.948328811165
-29.74,421.939365769799
-29.73,421.930394625402
-29.72,421.921415803872
-29.71,421.912436982341
-29.7,421.903458160811
-29.69,421.894479339281
-29.68,421.885500517751
-29.67,421.87652169622
-29.66,421.86754287469
-29.65,421.85856405316
-29.64,421.849585231629
-29.63,421.840592018523
-29.62,421.83159768382
-29.61,421.822603349117
-29.6,421.813609014414
-29.59,421.804614679711
-29.58,421.795620345009
-29.57,421.786626010306
-29.56,421.777631675603
-29.55,421.7686373409
-29.54,421.759637793942
-29.53,421.750628214537
-29.52,421.741618635133
-29.51,421.732609055729
-29.5,421.723599476324
-29.49,421.71458989692
-29.48,421.705580317516
-29.47,421.696570738112
-29.46,421.687561158707
-29.45,421.678551579303
-29.44,421.669530677296
-29.43,421.660506123116
-29.42,421.651481568937
-29.41,421.642457014757
-29.4,421.633432460577
-29.39,421.624407906398
-29.38,421.615383352218
-29.37,421.606358798038
-29.36,421.597334243859
-29.35,421.588307185432
-29.34,421.579267927834
-29.33,421.570228670236
-29.32,421.561189412638
-29.31,421.552150155041
-29.3,421.543110897443
-29.29,421.534071639845
-29.28,421.525032382247
-29.27,421.515993124649
-29.26,421.506953867051
-29.25,421.497906174404
-29.24,421.488852486152
-29.23,421.479798797899
-29.22,421.470745109647
-29.21,421.461691421395
-29.2,421.452637733142
-29.19,421.44358404489
-29.18,421.434530356638
-29.17,421.425476668385
-29.16,421.416422980133
-29.15,421.40735515337
-29.14,421.398287308609
-29.13,421.389219463848
-29.12,421.380151619087
-29.11,421.371083774326
-29.1,421.362015929565
-29.09,421.352948084804
-29.08,421.343880240043
-29.07,421.334812395282
-29.06,421.325738818577
-29.05,421.316657092811
-29.04,421.307575367044
-29.03,421.298493641277
-29.02,421.289411915511
-29.01,421.280330189744
-29,421.271248463977
-28.99,421.262166738211
-28.98,421.253085012444
-28.97,421.244003286677
-28.96,421.234910308358
-28.95,421.225814978421
-28.94,421.216719648484
-28.93,421.207624318547
-28.92,421.19852898861
-28.91,421.189433658673
-28.9,421.180338328736
-28.89,421.171242998799
-28.88,421.162147668862
-28.87,421.153049122747
-28.86,421.143940466782
-28.85,421.134831810817
-28.84,421.125723154852
-28.83,421.116614498888
-28.82,421.107505842923
-28.81,421.098397186958
-28.8,421.089288530993
-28.79,421.080179875028
-28.78,421.071071219063
-28.77,421.061954010381
-28.76,421.052832307812
-28.75,421.043710605243
-28.74,421.034588902674
-28.73,421.025467200105
-28.72,421.016345497536
-28.71,421.007223794967
-28.7,420.998102092398
-28.69,420.98898038983
-28.68,420.979857796749
-28.67,420.970723328256
-28.66,420.961588859764
-28.65,420.952454391271
-28.64,420.943319922778
-28.63,420.934185454285
-28.62,420.925050985792
-28.61,420.915916517299
-28.6,420.906782048806
-28.59,420.897647580313
-28.58,420.888507070025
-28.57,420.879360117518
-28.56,420.870213165011
-28.55,420.861066212504
-28.54,420.851919259997
-28.53,420.84277230749
-28.52,420.833625354984
-28.51,420.824478402477
-28.5,420.81533144997
-28.49,420.806184497463
-28.48,420.797026586496
-28.47,420.787867433089
-28.46,420.778708279682
-28.45,420.769549126276
-28.44,420.760389972869
-28.43,420.751230819462
-28.42,420.742071666056
-28.41,420.732912512649
-28.4,420.723753359242
-28.39,420.714590483399
-28.38,420.705419413385
-28.37,420.69624834337
-28.36,420.687077273356
-28.35,420.677906203342
-28.34,420.668735133327
-28.33,420.659564063313
-28.32,420.650392993298
-28.31,420.641221923284
-28.3,420.63205085327
-28.29,420.62287133229
-28.28,420.613688631111
-28.27,420.604505929932
-28.26,420.595323228754
-28.25,420.586140527575
-28.24,420.576957826396
-28.23,420.567775125218
-28.22,420.558592424039
-28.21,420.549409722861
-28.2,420.540225424531
-28.19,420.531031378757
-28.18,420.521837332982
-28.17,420.512643287208
-28.16,420.503449241433
-28.15,420.494255195659
-28.14,420.485061149885
-28.13,420.47586710411
-28.12,420.466673058336
-28.11,420.457479012561
-28.1,420.448278830292
-28.09,420.439073727589
-28.08,420.429868624885
-28.07,420.420663522181
-28.06,420.411458419477
-28.05,420.402253316773
-28.04,420.393048214069
-28.03,420.383843111365
-28.02,420.374638008661
-28.01,420.365432905958
-28,420.35621736676
-27.99,420.347001495864
-27.98,420.337785624969
-27.97,420.328569754073
-27.96,420.319353883177
-27.95,420.310138012281
-27.94,420.300922141386
-27.93,420.29170627049
-27.92,420.282490399594
-27.91,420.273270511254
-27.9,420.264044161948
-27.89,420.254817812642
-27.88,420.245591463335
-27.87,420.236365114029
-27.86,420.227138764723
-27.85,420.217912415417
-27.84,420.208686066111
-27.83,420.199459716805
-27.82,420.190233367499
-27.81,420.180998892474
-27.8,420.171762355556
-27.79,420.162525818638
-27.78,420.15328928172
-27.77,420.144052744801
-27.76,420.134816207883
-27.75,420.125579670965
-27.74,420.116343134047
-27.73,420.107106597128
-27.72,420.097867964142
-27.71,420.088621531399
-27.7,420.079375098656
-27.69,420.070128665913
-27.68,420.06088223317
-27.67,420.051635800427
-27.66,420.042389367684
-27.65,420.033142934941
-27.64,420.023896502198
-27.63,420.014650069455
-27.62,420.005397625003
-27.61,419.996141589184
-27.6,419.986885553366
-27.59,419.977629517547
-27.58,419.968373481728
-27.57,419.959117445909
-27.56,419.949861410091
-27.55,419.940605374272
-27.54,419.931349338453
-27.53,419.922092928167
-27.52,419.912827582955
-27.51,419.903562237743
-27.5,419.894296892531
-27.49,419.88503154732
-27.48,419.875766202108
-27.47,419.866500856896
-27.46,419.857235511684
-27.45,419.847970166473
-27.44,419.838704821261
-27.43,419.829435379448
-27.42,419.820161019432
-27.41,419.810886659416
-27.4,419.8016122994
-27.39,419.792337939384
-27.38,419.783063579368
-27.37,419.773789219352
-27.36,419.764514859336
-27.35,419.75524049932
-27.34,419.745966139304
-27.33,419.736684205356
-27.32,419.727401126002
-27.31,419.718118046648
-27.3,419.708834967294
-27.29,419.69955188794
-27.28,419.690268808586
-27.27,419.680985729232
-27.26,419.671702649878
-27.25,419.662419570524
-27.24,419.653134108789
-27.23,419.643842606413
-27.22,419.634551104037
-27.21,419.625259601661
-27.2,419.615968099285
-27.19,419.606676596909
-27.18,419.597385094533
-27.17,419.588093592157
-27.16,419.578802089781
-27.15,419.569510587405
-27.14,419.560213420903
-27.13,419.550913792642
-27.12,419.541614164381
-27.11,419.532314536121
-27.1,419.52301490786
-27.09,419.513715279599
-27.08,419.504415651338
-27.07,419.495116023078
-27.06,419.485816394817
-27.05,419.476515895673
-27.04,419.467208439457
-27.03,419.457900983242
-27.02,419.448593527026
-27.01,419.43928607081
-27,419.429978614595
-26.99,419.420671158379
-26.98,419.411363702163
-26.97,419.402056245948
-26.96,419.392748789732
-26.95,419.383437377201
-26.94,419.374122391725
-26.93,419.364807406248
-26.92,419.355492420772
-26.91,419.346177435295
-26.9,419.336862449819
-26.89,419.327547464342
-26.88,419.318232478866
-26.87,419.308917493389
-26.86,419.299602507912
-26.85,419.290280728821
-26.84,419.280958513513
-26.83,419.271636298205
-26.82,419.262314082897
-26.81,419.252991867588
-26.8,419.24366965228
-26.79,419.234347436972
-26.78,419.225025221664
-26.77,419.215703006356
-26.76,419.206378338836
-26.75,419.197049193832
-26.74,419.187720048828
-26.73,419.178390903824
-26.72,419.16906175882
-26.71,419.159732613816
-26.7,419.150403468811
-26.69,419.141074323807
-26.68,419.131745178803
-26.67,419.122416033799
-26.66,419.113081797312
-26.65,419.103746023425
-26.64,419.094410249538
-26.63,419.085074475652
-26.62,419.075738701765
-26.61,419.066402927878
-26.6,419.057067153991
-26.59,419.047731380104
-26.58,419.038395606218
-26.57,419.029058678961
-26.56,419.019716577653
-26.55,419.010374476345
-26.54,419.001032375037
-26.53,418.991690273729
-26.52,418.982348172421
-26.51,418.973006071113
-26.5,418.963663969805
-26.49,418.954321868498
-26.48,418.94497976719
-26.47,418.935634071845
-26.46,418.926285945197
-26.45,418.916937818549
-26.44,418.907589691901
-26.43,418.898241565253
-26.42,418.888893438605
-26.41,418.879545311956
-26.4,418.870197185308
-26.39,418.86084905866
-26.38,418.851500870822
-26.37,418.842147021504
-26.36,418.832793172187
-26.35,418.823439322869
-26.34,418.814085473551
-26.33,418.804731624233
-26.32,418.795377774916
-26.31,418.786023925598
-26.3,418.77667007628
-26.29,418.767316226962
-26.28,418.757960074935
-26.27,418.748600806179
-26.26,418.739241537423
-26.25,418.729882268667
-26.24,418.720522999911
-26.23,418.711163731154
-26.22,418.701804462398
-26.21,418.692445193642
-26.2,418.683085924886
-26.19,418.67372665613
-26.18,418.66436309479
-26.17,418.654998710358
-26.16,418.645634325925
-26.15,418.636269941493
-26.14,418.626905557061
-26.13,418.617541172628
-26.12,418.608176788196
-26.11,418.598812403763
-26.1,418.589448019331
-26.09,418.580082416122
-26.08,418.570713220277
-26.07,418.561344024432
-26.06,418.551974828587
-26.05,418.542605632742
-26.04,418.533236436897
-26.03,418.523867241052
-26.02,418.514498045207
-26.01,418.505128849362
-26,418.495759653517
-25.99,418.486387449397
-25.98,418.477013746875
-25.97,418.467640044353
-25.96,418.45826634183
-25.95,418.448892639308
-25.94,418.439518936786
-25.93,418.430145234264
-25.92,418.420771531741
-25.91,418.411397829219
-25.9,418.402023783347
-25.89,418.392645879325
-25.88,418.383267975303
-25.87,418.373890071281
-25.86,418.364512167259
-25.85,418.355134263237
-25.84,418.345756359215
-25.83,418.336378455193
-25.82,418.327000551171
-25.81,418.317622647149
-25.8,418.308242811042
-25.79,418.29886101111
-25.78,418.289479211177
-25.77,418.280097411245
-25.76,418.270715611313
-25.75,418.261333811381
-25.74,418.251952011449
-25.73,418.242570211517
-25.72,418.233188411584
-25.71,418.223806611652
-25.7,418.214421544402
-25.69,418.205036154532
-25.68,418.195650764661
-25.67,418.186265374791
-25.66,418.176879984921
-25.65,418.16749459505
-25.64,418.15810920518
-25.63,418.14872381531
-25.62,418.139338425439
-25.61,418.129951970569
-25.6,418.120563297085
-25.59,418.111174623601
-25.58,418.101785950117
-25.57,418.092397276633
-25.56,418.083008603149
-25.55,418.073619929665
-25.54,418.064231256181
-25.53,418.054842582697
-25.52,418.045453909213
-25.51,418.03606303711
-25.5,418.026671386659
-25.49,418.017279736208
-25.48,418.007888085757
-25.47,417.998496435307
-25.46,417.989104784856
-25.45,417.979713134405
-25.44,417.970321483954
-25.43,417.960929833503
-25.42,417.951537775208
-25.41,417.94214345473
-25.4,417.932749134252
-25.39,417.923354813773
-25.38,417.913960493295
-25.37,417.904566172817
-25.36,417.895171852338
-25.35,417.88577753186
-25.34,417.876383211381
-25.33,417.866988890903
-25.32,417.857593230809
-25.31,417.848196547505
-25.3,417.838799864201
-25.29,417.829403180896
-25.28,417.820006497592
-25.27,417.810609814288
-25.26,417.801213130983
-25.25,417.791816447679
-25.24,417.782419764374
-25.23,417.77302308107
-25.22,417.763624381096
-25.21,417.7542256424
-25.2,417.744826903703
-25.19,417.735428165006
-25.18,417.72602942631
-25.17,417.716630687613
-25.16,417.707231948916
-25.15,417.69783321022
-25.14,417.688434471523
-25.13,417.679035041823
-25.12,417.66963455537
-25.11,417.660234068917
-25.1,417.650833582463
-25.09,417.64143309601
-25.08,417.632032609557
-25.07,417.622632123104
-25.06,417.61323163665
-25.05,417.603831150197
-25.04,417.594430663744
-25.03,417.585029011549
-25.02,417.575627085146
-25.01,417.566225158744
-25,417.556823232342
-24.99,417.547421305939
-24.98,417.538019379537
-24.97,417.528617453135
-24.96,417.519215526732
-24.95,417.50981360033
-24.94,417.500411420612
-24.93,417.491008362209
-24.92,417.481605303807
-24.91,417.472202245404
-24.9,417.462799187002
-24.89,417.453396128599
-24.88,417.443993070197
-24.87,417.434590011794
-24.86,417.425186953392
-24.85,417.415783894989
-24.84,417.406380310927
-24.83,417.396976428585
-24.82,417.387572546243
-24.81,417.378168663901
-24.8,417.368764781558
-24.79,417.359360899216
-24.78,417.349957016874
-24.77,417.340553134531
-24.76,417.331149252189
-24.75,417.321745342928
-24.74,417.312340944787
-24.73,417.302936546646
-24.72,417.293532148505
-24.71,417.284127750365
-24.7,417.274723352224
-24.69,417.265318954083
-24.68,417.255914555942
-24.67,417.246510157801
-24.66,417.23710575966
-24.65,417.227701264693
-24.64,417.218296658946
-24.63,417.208892053198
-24.62,417.199487447451
-24.61,417.190082841703
-24.6,417.180678235956
-24.59,417.171273630209
-24.58,417.161869024461
-24.57,417.152464418714
-24.56,417.143059812966
-24.55,417.133655295813
-24.54,417.124250790671
-24.53,417.114846285529
-24.52,417.105441780388
-24.51,417.096037275246
-24.5,417.086632770105
-24.49,417.077228264963
-24.48,417.067823759822
-24.47,417.05841925468
-24.46,417.049014870058
-24.45,417.039610773724
-24.44,417.030206677391
-24.43,417.020802581058
-24.42,417.011398484725
-24.41,417.001994388392
-24.4,416.992590292059
-24.39,416.983186195725
-24.38,416.973782099392
-24.37,416.964378003059
-24.36,416.954974415066
-24.35,416.945571035704
-24.34,416.936167656341
-24.33,416.926764276979
-24.32,416.917360897616
-24.31,416.907957518254
-24.3,416.898554138891
-24.29,416.889150759529
-24.28,416.879747380166
-24.27,416.870344127109
-24.26,416.860941772809
-24.25,416.851539418509
-24.24,416.842137064209
-24.23,416.832734709909
-24.22,416.823332355609
-24.21,416.813930001309
-24.2,416.804527647009
-24.19,416.795125292709
-24.18,416.785722938409
-24.17,416.776321300522
-24.16,416.766920279275
-24.15,416.757519258029
-24.14,416.748118236783
-24.13,416.738717215536
-24.12,416.72931619429
-24.11,416.719915173043
-24.1,416.710514151797
-24.09,416.701113130551
-24.08,416.691712109304
-24.07,416.682312649598
-24.06,416.672913269265
-24.05,416.663513888932
-24.04,416.654114508599
-24.03,416.644715128266
-24.02,416.635315747934
-24.01,416.625916367601
-24,416.616516987268
-23.99,416.607117606935
-23.98,416.597718939471
-23.97,416.588321507751
-23.96,416.57892407603
-23.95,416.56952664431
-23.94,416.560129212589
-23.93,416.550731780869
-23.92,416.541334349149
-23.91,416.531936917428
-23.9,416.522539485708
-23.89,416.513142053987
-23.88,416.503746382129
-23.87,416.494351206529
-23.86,416.484956030928
-23.85,416.475560855327
-23.84,416.466165679726
-23.83,416.456770504125
-23.82,416.447375328525
-23.81,416.437980152924
-23.8,416.428584977323
-23.79,416.419190299651
-23.78,416.409797687456
-23.77,416.40040507526
-23.76,416.391012463065
-23.75,416.381619850869
-23.74,416.372227238673
-23.73,416.362834626478
-23.72,416.353442014282
-23.71,416.344049402087
-23.7,416.334656789891
-23.69,416.325265924216
-23.68,416.31587618246
-23.67,416.306486440703
-23.66,416.297096698946
-23.65,416.28770695719
-23.64,416.278317215433
-23.63,416.268927473677
-23.62,416.25953773192
-23.61,416.250147990163
-23.6,416.24075832039
-23.59,416.231371755824
-23.58,416.221985191259
-23.57,416.212598626693
-23.56,416.203212062127
-23.55,416.193825497561
-23.54,416.184438932995
-23.53,416.175052368429
-23.52,416.165665803863
-23.51,416.156279239297
-23.5,416.146894196597
-23.49,416.137511115662
-23.48,416.128128034726
-23.47,416.118744953791
-23.46,416.109361872856
-23.45,416.09997879192
-23.44,416.090595710985
-23.43,416.081212630049
-23.42,416.071829549114
-23.41,416.062446468179
-23.4,416.053066612559
-23.39,416.043687321352
-23.38,416.034308030144
-23.37,416.024928738937
-23.36,416.01554944773
-23.35,416.006170156523
-23.34,415.996790865316
-23.33,415.987411574109
-23.32,415.978032282902
-23.31,415.968654078109
-23.3,415.959278882356
-23.29,415.949903686603
-23.28,415.94052849085
-23.27,415.931153295097
-23.26,415.921778099344
-23.25,415.912402903591
-23.24,415.903027707838
-23.23,415.893652512085
-23.22,415.884277316332
-23.21,415.874905110815
-23.2,415.86553431584
-23.19,415.856163520865
-23.18,415.84679272589
-23.17,415.837421930915
-23.16,415.82805113594
-23.15,415.818680340965
-23.14,415.809309545989
-23.13,415.799938751014
-23.12,415.790568396889
-23.11,415.781202307584
-23.1,415.771836218279
-23.09,415.762470128974
-23.08,415.753104039669
-23.07,415.743737950364
-23.06,415.734371861059
-23.05,415.725005771754
-23.04,415.715639682449
-23.03,415.706273593145
-23.02,415.696910048422
-23.01,415.687548969218
-23,415.678187890014
-22.99,415.66882681081
-22.98,415.659465731606
-22.97,415.650104652402
-22.96,415.640743573198
-22.95,415.631382493994
-22.94,415.62202141479
-22.93,415.612660335586
-22.92,415.603304156438
-22.91,415.593948391275
-22.9,415.584592626111
-22.89,415.575236860948
-22.88,415.565881095785
-22.87,415.556525330621
-22.86,415.547169565458
-22.85,415.537813800294
-22.84,415.528458035131
-22.83,415.519104159129
-22.82,415.509754011425
-22.81,415.500403863721
-22.8,415.491053716017
-22.79,415.481703568313
-22.78,415.472353420609
-22.77,415.463003272905
-22.76,415.453653125201
-22.75,415.444302977497
-22.74,415.434952829794
-22.73,415.425607125339
-22.72,415.416262897963
-22.71,415.406918670587
-22.7,415.397574443212
-22.69,415.388230215836
-22.68,415.37888598846
-22.67,415.369541761084
-22.66,415.360197533708
-22.65,415.350853306332
-22.64,415.341510103902
-22.63,415.332172099143
-22.62,415.322834094384
-22.61,415.313496089626
-22.6,415.304158084867
-22.59,415.294820080108
-22.58,415.285482075349
-22.57,415.27614407059
-22.56,415.266806065831
-22.55,415.257468061072
-22.54,415.24813383335
-22.53,415.238802352888
-22.52,415.229470872426
-22.51,415.220139391964
-22.5,415.210807911502
-22.49,415.20147643104
-22.48,415.192144950578
-22.47,415.182813470116
-22.46,415.173481989654
-22.45,415.164150509192
-22.44,415.154825807139
-22.43,415.145501152016
-22.42,415.136176496892
-22.41,415.126851841769
-22.4,415.117527186645
-22.39,415.108202531522
-22.38,415.098877876398
-22.37,415.089553221275
-22.36,415.080228566151
-22.35,415.070906813543
-22.34,415.061589284133
-22.33,415.052271754722
-22.32,415.042954225311
-22.31,415.0336366959
-22.3,415.024319166489
-22.29,415.015001637079
-22.28,415.005684107668
-22.27,414.996366578257
-22.26,414.987049048846
-22.25,414.977737619658
-22.24,414.968427515637
-22.23,414.959117411617
-22.22,414.949807307597
-22.21,414.940497203577
-22.2,414.931187099556
-22.19,414.921876995536
-22.18,414.912566891516
-22.17,414.903256787495
-22.16,414.893948504421
-22.15,414.884646124744
-22.14,414.875343745067
-22.13,414.86604136539
-22.12,414.856738985712
-22.11,414.847436606035
-22.1,414.838134226358
-22.09,414.828831846681
-22.08,414.819529467003
-22.07,414.810227087326
-22.06,414.800929921875
-22.05,414.791635564739
-22.04,414.782341207603
-22.03,414.773046850467
-22.02,414.763752493331
-22.01,414.754458136196
-22,414.74516377906
-21.99,414.735869421924
-21.98,414.726575064788
-21.97,414.717281241399
-21.96,414.70799520422
-21.95,414.698709167041
-21.94,414.689423129862
-21.93,414.680137092684
-21.92,414.670851055505
-21.91,414.661565018326
-21.9,414.652278981148
-21.89,414.642992943969
-21.88,414.63370690679
-21.87,414.624424991414
-21.86,414.615147570796
-21.85,414.605870150179
-21.84,414.596592729562
-21.83,414.587315308944
-21.82,414.578037888327
-21.81,414.568760467709
-21.8,414.559483047092
-21.79,414.550205626475
-21.78,414.540928205857
-21.77,414.531658740059
-21.76,414.522390231768
-21.75,414.513121723476
-21.74,414.503853215185
-21.73,414.494584706893
-21.72,414.485316198602
-21.71,414.47604769031
-21.7,414.466779182019
-21.69,414.457510673727
-21.68,414.448244989931
-21.67,414.438985688862
-21.66,414.429726387793
-21.65,414.420467086724
-21.64,414.411207785655
-21.63,414.401948484586
-21.62,414.392689183516
-21.61,414.383429882448
-21.6,414.374170581378
-21.59,414.364911280309
-21.58,414.355658829386
-21.57,414.34640902954
-21.56,414.337159229694
-21.55,414.327909429847
-21.54,414.318659630001
-21.53,414.309409830155
-21.52,414.300160030309
-21.51,414.290910230463
-21.5,414.281660430617
-21.49,414.272411954772
-21.48,414.263171949225
-21.47,414.253931943678
-21.46,414.244691938131
-21.45,414.235451932584
-21.44,414.226211927037
-21.43,414.21697192149
-21.42,414.207731915944
-21.41,414.198491910397
-21.4,414.18925190485
-21.39,414.180017440647
-21.38,414.170787521524
-21.37,414.161557602401
-21.36,414.152327683277
-21.35,414.143097764154
-21.34,414.133867845031
-21.33,414.124637925907
-21.32,414.115408006784
-21.31,414.106178087661
-21.3,414.096948168538
-21.29,414.087728249157
-21.28,414.078508707602
-21.27,414.069289166047
-21.26,414.060069624492
-21.25,414.050850082937
-21.24,414.041630541382
-21.23,414.032410999827
-21.22,414.023191458272
-21.21,414.013971916717
-21.2,414.004756405398
-21.19,413.995547531549
-21.18,413.9863386577
-21.17,413.977129783851
-21.16,413.967920910002
-21.15,413.958712036153
-21.14,413.949503162304
-21.13,413.940294288455
-21.12,413.931085414606
-21.11,413.921876540757
-21.1,413.912676344737
-21.09,413.903478427697
-21.08,413.894280510657
-21.07,413.885082593617
-21.06,413.875884676577
-21.05,413.866686759537
-21.04,413.857488842497
-21.03,413.848290925457
-21.02,413.839093008417
-21.01,413.829897410167
-21,413.820710737977
-20.99,413.811524065787
-20.98,413.802337393598
-20.97,413.793150721408
-20.96,413.783964049218
-20.95,413.774777377029
-20.94,413.765590704839
-20.93,413.756404032649
-20.92,413.74721736046
-20.91,413.73803784277
-20.9,413.728862702383
-20.89,413.719687561996
-20.88,413.71051242161
-20.87,413.701337281223
-20.86,413.692162140836
-20.85,413.68298700045
-20.84,413.673811860063
-20.83,413.664636719676
-20.82,413.65546198842
-20.81,413.646298665673
-20.8,413.637135342927
-20.79,413.62797202018
-20.78,413.618808697433
-20.77,413.609645374687
-20.76,413.60048205194
-20.75,413.591318729193
-20.74,413.582155406447
-20.73,413.5729920837
-20.72,413.563834192796
-20.71,413.554682972384
-20.7,413.545531751972
-20.69,413.53638053156
-20.68,413.527229311148
-20.67,413.518078090736
-20.66,413.508926870324
-20.65,413.499775649912
-20.64,413.490624429501
-20.63,413.481473209089
-20.62,413.472332678067
-20.61,413.463193843516
-20.6,413.454055008965
-20.59,413.444916174414
-20.58,413.435777339863
-20.57,413.426638505312
-20.56,413.417499670761
-20.55,413.40836083621
-20.54,413.399222001659
-20.53,413.390086679203
-20.52,413.380960512844
-20.51,413.371834346485
-20.5,413.362708180126
-20.49,413.353582013767
-20.48,413.344455847408
-20.47,413.335329681049
-20.46,413.32620351469
-20.45,413.317077348331
-20.44,413.307951181972
-20.43,413.298833969317
-20.42,413.28972075226
-20.41,413.280607535203
-20.4,413.271494318145
-20.39,413.262381101088
-20.38,413.253267884031
-20.37,413.244154666974
-20.36,413.235041449917
-20.35,413.22592823286
-20.34,413.216816413446
-20.33,413.207716425553
-20.32,413.198616437661
-20.31,413.189516449769
-20.3,413.180416461877
-20.29,413.171316473984
-20.28,413.162216486092
-20.27,413.1531164982
-20.26,413.144016510307
-20.25,413.134916522415
-20.24,413.125823556587
-20.23,413.11673707645
-20.22,413.107650596312
-20.21,413.098564116175
-20.2,413.089477636038
-20.19,413.080391155901
-20.18,413.071304675763
-20.17,413.062218195626
-20.16,413.053131715489
-20.15,413.044045235352
-20.14,413.034971631274
-20.13,413.025898936184
-20.12,413.016826241093
-20.11,413.007753546003
-20.1,412.998680850913
-20.09,412.989608155822
-20.08,412.980535460732
-20.07,412.971462765642
-20.06,412.962390070552
-20.05,412.953322272429
-20.04,412.944263638354
-20.03,412.935205004279
-20.02,412.926146370204
-20.01,412.917087736129
-20,412.908029102054
-19.99,412.898970467979
-19.98,412.889911833904
-19.97,412.880853199829
-19.96,412.871794565754
-19.95,412.862746862188
-19.94,412.853702563749
-19.93,412.844658265309
-19.92,412.835613966869
-19.91,412.82656966843
-19.9,412.81752536999
-19.89,412.80848107155
-19.88,412.799436773111
-19.87,412.790392474671
-19.86,412.781350757282
-19.85,412.772321067724
-19.84,412.763291378166
-19.83,412.754261688608
-19.82,412.74523199905
-19.81,412.736202309491
